,id,left,top,right,bottom,geometry,x,y,dep,X1,X2,b0,b1,b2,zone
311,312,7.0,9.0,8.0,8.0,"POLYGON ((7 9, 8 9, 8 8, 7 8, 7 9))",31.0,7.0,2.5546128022445407,0.741406890021129,0.19349257023096766,1.4118157224884937,1.0194293436800572,2.0,3
312,313,7.0,8.0,8.0,7.0,"POLYGON ((7 8, 8 8, 8 7, 7 7, 7 8))",32.0,7.0,1.0141991001935047,0.5167426088636727,-0.7191737373597622,1.9043962808044013,1.0607801344542134,2.0,3
313,314,7.0,7.0,8.0,6.0,"POLYGON ((7 7, 8 7, 8 6, 7 6, 7 7))",33.0,7.0,0.506932716411425,-0.5840970883280986,-0.5811711971443018,2.3143240944798302,1.104352335715574,2.0,3
314,315,7.0,6.0,8.0,5.0,"POLYGON ((7 6, 8 6, 8 5, 7 5, 7 6))",34.0,7.0,3.6605891334064773,0.48683529948021614,0.2581410000726272,2.585407590476068,1.1480259204332146,2.0,3
315,316,7.0,5.0,8.0,4.0,"POLYGON ((7 5, 8 5, 8 4, 7 4, 7 5))",35.0,7.0,2.51047431726844,-0.929773509803302,0.4680818784145504,2.6804443609764785,1.1896809157008006,2.0,3
316,317,7.0,4.0,8.0,3.0,"POLYGON ((7 4, 8 4, 8 3, 7 3, 7 4))",36.0,7.0,2.8113615864736587,-0.24099617150639072,0.26095062120660095,2.585212771611369,1.2272079913230887,2.0,3
317,318,7.0,3.0,8.0,2.0,"POLYGON ((7 3, 8 3, 8 2, 7 2, 7 3))",37.0,7.0,1.9879658321349676,0.2856243257753698,-0.3401962617093508,2.3088902429682934,1.2585346560015371,2.0,3
318,319,7.0,2.0,8.0,1.0,"POLYGON ((7 2, 8 2, 8 1, 7 1, 7 2))",38.0,7.0,-3.0575665367818092,-1.9944580668797987,-1.1912371156007446,1.8811467407856788,1.2816709906391115,2.0,3
319,320,7.0,1.0,8.0,0.0,"POLYGON ((7 1, 8 1, 8 0, 7 0, 7 1))",39.0,7.0,5.2476479690507665,1.8699775327506352,0.739884272324935,1.3466775425962798,1.294775920779733,2.0,3
320,321,8.0,40.0,9.0,39.0,"POLYGON ((8 40, 9 40, 9 39, 8 39, 8 40))",0.0,8.0,-3.5464776817972705,-1.8513335205519006,0.5293533444258384,0.1821721727875738,2.5858963229971463,2.0,0
321,322,8.0,39.0,9.0,38.0,"POLYGON ((8 39, 9 39, 9 38, 8 38, 8 39))",1.0,8.0,-5.039752531216422,-0.9198343328740659,-1.6125203200380644,0.6683185289274829,2.6994322035245513,2.0,0
322,323,8.0,38.0,9.0,37.0,"POLYGON ((8 38, 9 38, 9 37, 8 37, 8 38))",2.0,8.0,0.7068175027834471,0.2769150640077088,-0.6567618558215894,1.2444108290563705,2.8020519149101073,2.0,0
323,324,8.0,37.0,9.0,36.0,"POLYGON ((8 37, 9 37, 9 36, 8 36, 8 37))",3.0,8.0,-0.7870129881196737,-1.3313671044568325,0.6077669225362153,1.8425429606879369,2.8880763096882665,2.0,0
324,325,8.0,36.0,9.0,35.0,"POLYGON ((8 36, 9 36, 9 35, 8 35, 8 36))",4.0,8.0,-0.6158589312355098,-0.7968258412297852,-0.32753134497396896,2.391779657787635,2.9524342426499963,2.0,0
325,326,8.0,35.0,9.0,34.0,"POLYGON ((8 35, 9 35, 9 34, 8 34, 8 35))",5.0,8.0,0.15864607470313707,-0.07961823529511887,-1.216998773749723,2.830779575956111,2.9909725186803704,2.0,0
326,327,8.0,34.0,9.0,33.0,"POLYGON ((8 34, 9 34, 9 33, 8 33, 8 34))",6.0,8.0,3.1511897367455934,-0.005875035279964065,0.025115974051569567,3.1185870545094545,3.0007080854683945,2.0,0
327,328,8.0,33.0,9.0,32.0,"POLYGON ((8 33, 9 33, 9 32, 8 32, 8 33))",7.0,8.0,3.0275092550401257,-0.3207247804154706,0.3709513748912887,3.2413681057796015,2.980005471619464,2.0,0
328,329,8.0,32.0,9.0,31.0,"POLYGON ((8 32, 9 32, 9 31, 8 31, 8 32))",8.0,8.0,3.145764191737159,-0.3054456954809945,0.41330664102533826,3.2137000035892163,2.928668195811569,2.0,0
329,330,8.0,31.0,9.0,30.0,"POLYGON ((8 31, 9 31, 9 30, 8 30, 8 31))",9.0,8.0,2.517930527901374,0.3496065916409659,-0.7759479607951522,3.074168080316303,2.847939349489963,2.0,0
330,331,8.0,30.0,9.0,29.0,"POLYGON ((8 30, 9 30, 9 29, 8 29, 8 30))",10.0,8.0,4.734079180825412,0.6714715310192825,0.008870728217443745,2.8762282397644547,2.740413255991382,2.0,1
331,332,8.0,29.0,9.0,28.0,"POLYGON ((8 29, 9 29, 9 28, 8 28, 8 29))",11.0,8.0,4.567122289474792,0.6553003759212467,0.09029049629841011,2.6762948000481446,2.609866497368473,2.0,1
332,333,8.0,28.0,9.0,27.0,"POLYGON ((8 28, 9 28, 9 27, 8 27, 8 28))",12.0,8.0,5.407980723836797,0.36188394443957306,0.9978924697741941,2.521591371126566,2.461022178093769,2.0,1
333,334,8.0,27.0,9.0,26.0,"POLYGON ((8 27, 9 27, 9 26, 8 26, 8 27))",13.0,8.0,5.833645488963593,1.5177578207692253,-0.04820787096907653,2.4403328214707725,2.2992656415121093,2.0,1
334,335,8.0,26.0,9.0,25.0,"POLYGON ((8 26, 9 26, 9 25, 8 25, 8 26))",14.0,8.0,0.16085768280987756,-0.5495211875179637,-0.5523827223364375,2.436286060991134,2.1303326606858315,2.0,1
335,336,8.0,25.0,9.0,24.0,"POLYGON ((8 25, 9 25, 9 24, 8 24, 8 25))",15.0,8.0,1.1113409592749472,0.5046894609926595,-1.1833254738416055,2.4888044924831774,1.959992214874818,2.0,1
336,337,8.0,24.0,9.0,23.0,"POLYGON ((8 24, 9 24, 9 23, 8 23, 8 24))",16.0,8.0,6.138877071499238,3.197352764264977,-1.077308056152299,2.558256667930526,1.7937453070467668,2.0,1
337,338,8.0,23.0,9.0,22.0,"POLYGON ((8 23, 9 23, 9 22, 8 22, 8 23))",17.0,8.0,5.18745155055723,0.7959205548090691,0.6446255290285067,2.5956295514387846,1.6365589922148729,2.0,1
338,339,8.0,22.0,9.0,21.0,"POLYGON ((8 22, 9 22, 9 21, 8 21, 8 22))",18.0,8.0,1.5063014337150504,-0.08763403545126155,-0.458557607093086,2.5542236889231553,1.4926511183509545,2.0,1
339,340,8.0,21.0,9.0,20.0,"POLYGON ((8 21, 9 21, 9 20, 8 20, 8 21))",19.0,8.0,4.501451644707862,-0.03779631169784178,1.0760537997461719,2.400948732381683,1.365336585715383,2.0,1
340,341,8.0,20.0,9.0,19.0,"POLYGON ((8 20, 9 20, 9 19, 8 19, 8 20))",20.0,8.0,2.4824857489506025,0.4064783042613777,-0.07664072362520319,2.1248480980962787,1.2569406355725052,2.0,2
341,342,8.0,19.0,9.0,18.0,"POLYGON ((8 19, 9 19, 9 18, 8 18, 8 19))",21.0,8.0,1.4645156465823983,-0.9623730074702365,0.4241131633208171,1.741090921760814,1.1687792499259564,2.0,2
342,343,8.0,18.0,9.0,17.0,"POLYGON ((8 18, 9 18, 9 17, 8 17, 8 18))",22.0,8.0,2.5761059345349944,0.6662599081899988,0.27639687482172526,1.289625681782277,1.1012016393158683,2.0,2
343,344,8.0,17.0,9.0,16.0,"POLYGON ((8 17, 9 17, 9 16, 8 16, 8 17))",23.0,8.0,-1.2909901777651045,-0.37921881784618594,-0.8600980459570963,0.8287832573775071,1.053685430216416,2.0,2
344,345,8.0,16.0,9.0,15.0,"POLYGON ((8 16, 9 16, 9 15, 8 15, 8 16))",24.0,8.0,4.975099676308615,0.4884482390943347,2.02466779401045,0.4251183823425533,1.024971871888499,2.0,2
345,346,8.0,15.0,9.0,14.0,"POLYGON ((8 15, 9 15, 9 14, 8 14, 8 15))",25.0,8.0,5.630267316726675,1.8631170423214978,1.800510100201371,0.14148775618909815,1.0132263927888459,2.0,2
346,347,8.0,14.0,9.0,13.0,"POLYGON ((8 14, 9 14, 9 13, 8 13, 8 14))",26.0,8.0,5.5502285830666676,1.7750229081804403,1.8603915439723668,0.025650791016593733,1.0162092532960005,2.0,2
347,348,8.0,13.0,9.0,12.0,"POLYGON ((8 13, 9 13, 9 12, 8 12, 8 13))",27.0,8.0,1.8279922513822302,0.6655603906025132,0.519998519517702,0.10150837858728412,1.031441839767665,2.0,2
348,349,8.0,12.0,9.0,11.0,"POLYGON ((8 12, 9 12, 9 11, 8 11, 8 12))",28.0,8.0,1.0115441932972198,0.4473688823628839,0.08721955040549176,0.36452421036405314,1.056356176643615,2.0,2
349,350,8.0,11.0,9.0,10.0,"POLYGON ((8 11, 9 11, 9 10, 8 10, 8 11))",29.0,8.0,1.5880086081547842,0.6821540818528821,0.0317514805045723,0.7820366993250714,1.0884182438722019,2.0,2
350,351,8.0,10.0,9.0,9.0,"POLYGON ((8 10, 9 10, 9 9, 8 9, 8 10))",30.0,8.0,3.063517767327181,1.9531825279794104,-0.2162434069262713,1.298245823239378,1.1252193414887608,2.0,3
351,352,8.0,9.0,9.0,8.0,"POLYGON ((8 9, 9 9, 9 8, 8 8, 8 9))",31.0,8.0,2.0461453611379414,0.7141984752193119,-0.31419695378653056,1.8428311048041766,1.1645336594304965,2.0,3
352,353,8.0,8.0,9.0,7.0,"POLYGON ((8 8, 9 8, 9 7, 8 7, 8 8))",32.0,8.0,7.112636701162819,2.3582118343704592,0.9654817774064028,2.341574883428118,1.2043439955342596,2.0,3
353,354,8.0,7.0,9.0,6.0,"POLYGON ((8 7, 9 7, 9 6, 8 6, 8 7))",33.0,8.0,2.780736690498697,0.09153807955814885,-0.030075225161737783,2.7271198761141227,1.2428408511212004,2.0,3
354,355,8.0,6.0,9.0,5.0,"POLYGON ((8 6, 9 6, 9 5, 8 5, 8 6))",34.0,8.0,0.5516741509406629,-0.3401372789838868,-0.9807969526446882,2.9481004430010467,1.2784026145855254,2.0,3
355,356,8.0,5.0,9.0,4.0,"POLYGON ((8 5, 9 5, 9 4, 8 4, 8 5))",35.0,8.0,2.351544760505921,-0.14088405461985176,-0.21963034887261357,2.975302426080842,1.3095659996975733,2.0,3
356,357,8.0,4.0,9.0,3.0,"POLYGON ((8 4, 9 4, 9 3, 8 3, 8 4))",36.0,8.0,4.6991865669080575,-1.0139000378784697,1.624307895465777,2.80412349868284,1.3349962246165528,2.0,3
357,358,8.0,3.0,9.0,2.0,"POLYGON ((8 3, 9 3, 9 2, 8 2, 8 3))",37.0,8.0,2.9549100185691914,-0.37452566652116986,0.504262152437435,2.4532933209828136,1.353465603564555,2.0,3
358,359,8.0,2.0,9.0,1.0,"POLYGON ((8 2, 9 2, 9 1, 8 1, 8 2))",38.0,8.0,0.6584024957757317,-1.6294143529235314,0.4601180511657089,1.9604389113928755,1.3638473933664024,2.0,3
359,360,8.0,1.0,9.0,0.0,"POLYGON ((8 1, 9 1, 9 0, 8 0, 8 1))",39.0,8.0,0.8069459336227285,-0.47681740893269936,0.04116236921134973,1.3755385204957113,1.3651291104338776,2.0,3
360,361,9.0,40.0,10.0,39.0,"POLYGON ((9 40, 10 40, 10 39, 9 39, 9 40))",0.0,9.0,-1.3428153920225407,-0.5310186656713933,-0.0702952395669653,0.2780958712464048,2.787700093862749,2.0,0
361,362,9.0,39.0,10.0,38.0,"POLYGON ((9 39, 10 39, 10 38, 9 38, 9 39))",1.0,9.0,1.9615701845023432,0.15524496645468966,0.3665052859708959,0.7803270685744612,2.8872597561281514,2.0,0
362,363,9.0,38.0,10.0,37.0,"POLYGON ((9 38, 10 38, 10 37, 9 37, 9 38))",2.0,9.0,1.764977372380188,0.9904590475855131,-1.277401776227768,1.3747247808840417,2.9734254547232206,2.0,0
363,364,9.0,37.0,10.0,36.0,"POLYGON ((9 37, 10 37, 10 36, 9 36, 9 37))",3.0,9.0,1.2724340460532364,-0.021566920349423684,-0.32553728546465605,1.9890878134954173,3.040730686178905,2.0,0
364,365,9.0,36.0,10.0,35.0,"POLYGON ((9 36, 10 36, 10 35, 9 35, 9 36))",4.0,9.0,-3.908041368763392,-1.5630706344843113,-0.8181231533977339,2.549372062577521,3.084420510616301,2.0,0
365,366,9.0,35.0,10.0,34.0,"POLYGON ((9 35, 10 35, 10 34, 9 34, 9 35))",5.0,9.0,1.8511088343299273,0.12582499087849916,-0.7659225253488633,2.992800955129769,3.1007586583068356,2.0,0
366,367,9.0,34.0,10.0,33.0,"POLYGON ((9 34, 10 34, 10 33, 9 33, 9 34))",6.0,9.0,2.3991553649689017,-0.9337450025464241,1.0015596674060323,3.2787609097051895,3.0872720835847565,2.0,0
367,368,9.0,33.0,10.0,32.0,"POLYGON ((9 33, 10 33, 10 32, 9 32, 9 33))",7.0,9.0,0.3945665078012959,-1.156231357838408,0.2588198048943786,3.3952414300174496,3.042915683053652,2.0,0
368,369,9.0,32.0,10.0,31.0,"POLYGON ((9 32, 10 32, 10 31, 9 31, 9 32))",8.0,9.0,8.488850153451706,0.8664152350501237,1.278851385395539,3.3595005739895822,2.9681458781392176,2.0,0
369,370,9.0,31.0,10.0,30.0,"POLYGON ((9 31, 10 31, 10 30, 9 30, 9 31))",9.0,9.0,8.727949455035668,0.9495356674455496,1.3973856502091095,3.212854799683906,2.8648985479942892,2.0,0
370,371,9.0,30.0,10.0,29.0,"POLYGON ((9 30, 10 30, 10 29, 9 29, 9 30))",10.0,9.0,0.5481226460697892,-0.7262395748194433,-0.23764144944645507,3.01074114363582,2.7364738408358003,2.0,1
371,372,9.0,29.0,10.0,28.0,"POLYGON ((9 29, 10 29, 10 28, 9 28, 9 29))",11.0,9.0,3.610199999149725,0.2540051496137418,0.07139955469025737,2.810203934895267,2.587337130264183,2.0,1
372,373,9.0,28.0,10.0,27.0,"POLYGON ((9 28, 10 28, 10 27, 9 27, 9 28))",12.0,9.0,-2.535304928877909,0.032708781893264184,-2.636024762197897,2.657496081065137,2.422851291477429,2.0,1
373,374,9.0,27.0,10.0,26.0,"POLYGON ((9 27, 10 27, 10 26, 9 26, 9 27))",13.0,9.0,1.8657959675320965,-0.6829902325110458,0.4116875331321946,2.578438682949125,2.2489601001088633,2.0,1
374,375,9.0,26.0,10.0,25.0,"POLYGON ((9 26, 10 26, 10 25, 9 25, 9 26))",14.0,9.0,-2.4691828254849293,-0.9479384630832534,-1.5393828280971658,2.573564931573867,2.0718455652452796,2.0,1
375,376,9.0,25.0,10.0,24.0,"POLYGON ((9 25, 10 25, 10 24, 9 24, 9 25))",15.0,9.0,1.5969768478907325,-0.6648643394359721,0.11979408001106066,2.6190240870777846,1.8975831976181232,2.0,1
376,377,9.0,24.0,10.0,23.0,"POLYGON ((9 24, 10 24, 10 23, 9 23, 9 24))",16.0,9.0,4.567600779712597,1.570304844860948,-0.4124271653840451,2.6729720733828968,1.7318185357433595,2.0,1
377,378,9.0,23.0,10.0,22.0,"POLYGON ((9 23, 10 23, 10 22, 9 22, 9 23))",17.0,9.0,3.737382404655897,0.1542366813676341,0.4038835074217928,2.686000739916161,1.5794858119092787,2.0,1
378,379,9.0,22.0,10.0,21.0,"POLYGON ((9 22, 10 22, 10 21, 9 21, 9 22))",18.0,9.0,0.10548640077968274,0.9671921648834054,-1.9525082892292056,2.6133110252975307,1.444585682834801,2.0,1
379,380,9.0,21.0,10.0,20.0,"POLYGON ((9 21, 10 21, 10 20, 9 20, 9 21))",19.0,9.0,-1.2762981290595405,-0.527410034694334,-1.500408649661797,2.4259923644672208,1.330033840955858,2.0,1
380,381,9.0,20.0,10.0,19.0,"POLYGON ((9 20, 10 20, 10 19, 9 19, 9 20))",20.0,9.0,7.474622284811437,1.0631016395459765,2.019973862420869,2.1189943111045535,1.2375865109445592,2.0,2
381,382,9.0,19.0,10.0,18.0,"POLYGON ((9 19, 10 19, 10 18, 9 18, 9 19))",21.0,9.0,-1.2778065414715323,-1.3854305337081023,-0.6869731644034534,1.7141048842474187,1.167842816760768,2.0,2
382,383,9.0,18.0,10.0,17.0,"POLYGON ((9 18, 10 18, 10 17, 9 17, 9 18))",22.0,9.0,3.6245985254458724,1.4248750108368697,0.3854849134541873,1.2573151853066964,1.1203182742977864,2.0,2
383,384,9.0,17.0,10.0,16.0,"POLYGON ((9 17, 10 17, 10 16, 9 16, 9 17))",23.0,9.0,-0.4079654048961252,-0.19978459390245037,-0.5003009338117322,0.8111166353885297,1.0935786808860182,2.0,2
384,385,9.0,16.0,10.0,15.0,"POLYGON ((9 16, 10 16, 10 15, 9 15, 9 16))",24.0,9.0,-0.7208188576112551,-0.9722055187174427,-0.05443294107837847,0.4432981591922289,1.0854198153892813,2.0,2
385,386,9.0,15.0,10.0,14.0,"POLYGON ((9 15, 10 15, 10 14, 9 14, 9 15))",25.0,9.0,0.9876356119255734,-0.34955255768616833,0.5776219137684693,0.21447926209514145,1.0930759031937864,2.0,2
386,387,9.0,14.0,10.0,13.0,"POLYGON ((9 14, 10 14, 10 13, 9 13, 9 14))",26.0,9.0,4.234167838627876,0.13429018769814147,1.9589179171441327,0.1668080878355671,1.1134388823712422,2.0,2
387,388,9.0,13.0,10.0,12.0,"POLYGON ((9 13, 10 13, 10 12, 9 12, 9 13))",27.0,9.0,-4.452476214735258,-0.8857545724681072,-1.877886016675977,0.3159534554181107,1.1432711365854973,2.0,2
388,389,9.0,12.0,10.0,11.0,"POLYGON ((9 12, 10 12, 10 11, 9 11, 9 12))",28.0,9.0,-3.837536820690993,-1.1334702126508778,-1.5742691028757163,0.6478120831244178,1.179396408607459,2.0,2
389,390,9.0,11.0,10.0,10.0,"POLYGON ((9 11, 10 11, 10 10, 9 10, 9 11))",29.0,9.0,1.6632835585270085,-0.09304925506073655,0.3281479897195337,1.1204012989629692,1.218856828042298,2.0,2
390,391,9.0,10.0,10.0,9.0,"POLYGON ((9 10, 10 10, 10 9, 9 9, 9 10))",30.0,9.0,-0.12387214954821912,-0.5061354984733754,-0.5785254663415403,1.6704175658999243,1.25902803634032,2.0,3
391,392,9.0,9.0,10.0,8.0,"POLYGON ((9 9, 10 9, 10 8, 9 8, 9 9))",31.0,9.0,1.1534892677472135,-0.9316145412952622,0.06966234223397703,2.22311040316721,1.2976888684102152,2.0,3
392,393,9.0,8.0,10.0,7.0,"POLYGON ((9 8, 10 8, 10 7, 9 7, 9 8))",32.0,9.0,-0.35292327201553775,-1.4892450953911889,-0.5356459457585239,2.703601621303899,1.333046526690703,2.0,3
393,394,9.0,7.0,10.0,6.0,"POLYGON ((9 7, 10 7, 10 6, 9 6, 9 7))",33.0,9.0,3.3496231430854104,0.025313663337933178,0.13372668006352045,3.0476489770513497,1.3637222493707424,2.0,3
394,395,9.0,6.0,10.0,5.0,"POLYGON ((9 6, 10 6, 10 5, 9 5, 9 6))",34.0,9.0,3.36974027677587,1.1876861187682373,-0.7448557712741711,3.2101052520970974,1.3887057709638557,2.0,3
395,396,9.0,5.0,10.0,4.0,"POLYGON ((9 5, 10 5, 10 4, 9 4, 9 5))",35.0,9.0,1.2588110539091042,-1.505520371086726,0.1038183232341977,3.1698768544171347,1.4072891258502787,2.0,3
396,397,9.0,4.0,10.0,3.0,"POLYGON ((9 4, 10 4, 10 3, 9 3, 9 4))",36.0,9.0,4.053145251257714,-0.9891326923192097,1.262904592613707,2.9309068360460326,1.4189913860038277,2.0,3
397,398,9.0,3.0,10.0,2.0,"POLYGON ((9 3, 10 3, 10 2, 9 2, 9 3))",37.0,9.0,-1.125439066879157,-1.1209841429573397,-1.024588127752092,2.5194420920953413,1.4234857053914993,2.0,3
398,399,9.0,2.0,10.0,1.0,"POLYGON ((9 2, 10 2, 10 1, 9 1, 9 2))",38.0,9.0,0.37300379794301697,-0.19959293199232067,-0.6609596142715087,1.9784524986431011,1.420538639955324,2.0,3
399,400,9.0,1.0,10.0,0.0,"POLYGON ((9 1, 10 1, 10 0, 9 0, 9 1))",39.0,9.0,4.1248650196073555,-0.0952818029836528,1.4493800161207515,1.360449405440854,1.4099693106988207,2.0,3
400,401,10.0,40.0,11.0,39.0,"POLYGON ((10 40, 11 40, 11 39, 10 39, 10 40))",0.0,10.0,-1.2677775675876148,-1.209459375032306,0.9356881385403168,0.48235366755422504,2.994319269405588,2.0,10
401,402,10.0,39.0,11.0,38.0,"POLYGON ((10 39, 11 39, 11 38, 10 38, 10 39))",1.0,10.0,3.2913089271859537,1.239282634081741,-0.7569600992689028,0.990874032584895,3.077873431160559,2.0,10
402,403,10.0,38.0,11.0,37.0,"POLYGON ((10 38, 11 38, 11 37, 10 37, 10 38))",2.0,10.0,7.626674543425168,0.3392505476666802,2.483941650599544,1.5916977961979792,3.145443547158365,2.0,10
403,404,10.0,37.0,11.0,36.0,"POLYGON ((10 37, 11 37, 11 36, 10 36, 10 37))",3.0,10.0,-0.5292075202111242,-0.9570885928492902,0.15765020377219355,2.2103984957527416,3.1918742385317507,2.0,10
404,405,10.0,36.0,11.0,35.0,"POLYGON ((10 36, 11 36, 11 35, 10 35, 10 36))",4.0,10.0,0.1995997817791504,-0.08910237108727544,-1.1429260388094873,2.7717224598622012,3.2128280871860913,2.0,10
405,406,10.0,35.0,11.0,34.0,"POLYGON ((10 35, 11 35, 11 34, 10 34, 10 35))",5.0,10.0,4.321292407169543,-0.6502331678398168,1.5962815099921508,3.2127817059421426,3.2050846093878462,2.0,10
406,407,10.0,34.0,11.0,33.0,"POLYGON ((10 34, 11 34, 11 33, 10 33, 10 34))",6.0,10.0,7.419894514713771,0.8454992284324893,0.6243083315469439,3.493774672042388,3.166771878126305,2.0,10
407,408,10.0,33.0,11.0,32.0,"POLYGON ((10 33, 11 33, 11 32, 10 32, 10 33))",7.0,10.0,5.694546071323947,-0.570158144914633,1.928287462808501,3.6040437016732176,3.097513508696255,2.0,10
408,409,10.0,32.0,11.0,31.0,"POLYGON ((10 32, 11 32, 11 31, 10 31, 10 32))",8.0,10.0,4.186223854772342,-0.08327470487956433,0.43683816844617923,3.5622450513616366,2.9984799567020675,2.0,10
409,410,10.0,31.0,11.0,30.0,"POLYGON ((10 31, 11 31, 11 30, 10 30, 10 31))",9.0,10.0,7.006924823438629,-0.17191607782544,2.0450374076537683,3.4106514610878325,2.872340151094741,2.0,10
410,411,10.0,30.0,11.0,29.0,"POLYGON ((10 30, 11 30, 11 29, 10 29, 10 30))",10.0,10.0,5.344279293512045,0.2681737502900572,0.7045771564273011,3.204856527270173,2.723116832267926,2.0,11
411,412,10.0,29.0,11.0,28.0,"POLYGON ((10 29, 11 29, 11 28, 10 28, 10 29))",11.0,10.0,4.076942499807369,0.42918935997928576,-0.01058722384558902,3.001127825902904,2.555956004241546,2.0,11
412,413,10.0,28.0,11.0,27.0,"POLYGON ((10 28, 11 28, 11 27, 10 27, 10 28))",12.0,10.0,-1.0720376972148886,-0.6596848007150216,-1.1741128668425185,2.84414474054689,2.376827088296197,2.0,11
413,414,10.0,27.0,11.0,26.0,"POLYGON ((10 27, 11 27, 11 26, 10 26, 10 27))",13.0,10.0,-0.6185363654391658,0.18307438134836862,-1.8888082399589248,2.7577489948320646,2.1921752060051163,2.0,11
414,415,10.0,26.0,11.0,25.0,"POLYGON ((10 26, 11 26, 11 25, 10 25, 10 26))",14.0,10.0,7.027579265554211,1.0545586225807029,1.0843945346398487,2.740656307340592,2.0085501588811154,2.0,11
415,416,10.0,25.0,11.0,24.0,"POLYGON ((10 25, 11 25, 11 24, 10 24, 10 25))",15.0,10.0,0.8418477864171862,-0.9422904573393867,-0.0998155465381047,2.767979157217209,1.8322378883032415,2.0,11
416,417,10.0,24.0,11.0,23.0,"POLYGON ((10 24, 11 24, 11 23, 10 23, 10 24))",16.0,10.0,3.478143691822387,0.6950592227507214,-0.23999619455392793,2.7981382391114553,1.6689194299559904,2.0,11
417,418,10.0,23.0,11.0,22.0,"POLYGON ((10 23, 11 23, 11 22, 10 22, 10 23))",17.0,10.0,4.7736358428683126,1.1556192918683332,0.1148070903522558,2.7835746687539293,1.5233797201184576,2.0,11
418,419,10.0,22.0,11.0,21.0,"POLYGON ((10 22, 11 22, 11 21, 10 21, 10 22))",18.0,10.0,4.482227449682323,-0.31700023897593155,1.1214656109777237,2.682869690352269,1.3992843161833424,2.0,11
419,420,10.0,21.0,11.0,20.0,"POLYGON ((10 21, 11 21, 11 20, 10 20, 10 21))",19.0,10.0,2.3883030045462474,1.4011099567139196,-0.9516965353994178,2.4716030475436614,1.2990365381958742,2.0,11
420,421,10.0,20.0,11.0,19.0,"POLYGON ((10 20, 11 20, 11 19, 10 19, 10 20))",20.0,10.0,-1.5830494483668818,-2.4823501982771012,-0.34746490344626535,2.1495849072996025,1.2237211940854684,2.0,12
421,422,10.0,19.0,11.0,18.0,"POLYGON ((10 19, 11 19, 11 18, 10 18, 10 19))",21.0,10.0,6.135606681508773,1.3769225113959558,1.3886953341892871,1.7429007874712623,1.1731344445965175,2.0,12
422,423,10.0,18.0,11.0,17.0,"POLYGON ((10 18, 11 18, 11 17, 10 17, 10 18))",22.0,10.0,-2.1937484123157827,-1.5052929849962209,-0.8845861758214599,1.300328678725702,1.1458930298561745,2.0,12
423,424,10.0,17.0,11.0,16.0,"POLYGON ((10 17, 11 17, 11 16, 10 16, 10 17))",23.0,10.0,1.0384236717636173,-0.9276195681879301,0.6053373619363575,0.8848739641266288,1.1396105175969717,2.0,12
424,425,10.0,16.0,11.0,15.0,"POLYGON ((10 16, 11 16, 11 15, 10 15, 10 16))",24.0,10.0,-0.4731569937734661,-0.27418041570606155,-0.3598538414389024,0.5621663092745564,1.1511238662230974,2.0,12
425,426,10.0,15.0,11.0,14.0,"POLYGON ((10 15, 11 15, 11 14, 10 14, 10 15))",25.0,10.0,0.031098400750291022,1.244133634097223,-0.9105028291040315,0.3880688885002799,1.1767507366846628,2.0,12
426,427,10.0,14.0,11.0,13.0,"POLYGON ((10 14, 11 14, 11 13, 10 13, 10 14))",26.0,10.0,-0.16929773837004203,0.8417979738406172,-0.793988843935042,0.39795208051407194,1.2125568137554472,2.0,12
427,428,10.0,13.0,11.0,12.0,"POLYGON ((10 13, 11 13, 11 12, 10 12, 10 13))",27.0,10.0,3.0390763439480737,1.4575758520612918,0.30535060829032323,0.5996815996689693,1.254612941832382,2.0,12
428,429,10.0,12.0,11.0,11.0,"POLYGON ((10 12, 11 12, 11 11, 10 11, 10 12))",28.0,10.0,0.8677746442326518,0.17202782631072103,-0.1636500988617789,0.9715721562890534,1.2992240293931294,2.0,12
429,430,10.0,11.0,11.0,10.0,"POLYGON ((10 11, 11 11, 11 10, 10 10, 10 11))",29.0,10.0,-2.1445143389092785,-1.7565716636560373,-0.6253917208996854,1.465547176470733,1.343115184193602,2.0,12
430,431,10.0,10.0,11.0,9.0,"POLYGON ((10 10, 11 10, 11 9, 10 9, 10 10))",30.0,10.0,-0.7335857299935182,0.22849331015722937,-1.532231223966077,2.014741358745249,1.383565054818671,2.0,13
431,432,10.0,9.0,11.0,8.0,"POLYGON ((10 9, 11 9, 11 8, 10 8, 10 9))",31.0,10.0,1.0746121202061356,-0.004339830534094945,-0.7316104883110289,2.543989065917237,1.418481445457402,2.0,13
432,433,10.0,8.0,11.0,7.0,"POLYGON ((10 8, 11 8, 11 7, 10 7, 10 8))",32.0,10.0,3.6251446618594847,-0.3612994091648857,0.5832658941563225,2.9812033757939824,1.4464194764532512,2.0,13
433,434,10.0,7.0,11.0,6.0,"POLYGON ((10 7, 11 7, 11 6, 10 6, 10 7))",33.0,10.0,2.4853712636232554,0.6876738455269013,-0.8953822465849398,3.267629448761755,1.4665474259220281,2.0,13
434,435,10.0,6.0,11.0,5.0,"POLYGON ((10 6, 11 6, 11 5, 10 5, 10 6))",34.0,10.0,-0.8767652632322417,-2.4321042235738943,-0.32302629263290444,3.36532243851013,1.478569496167525,2.0,13
